solution_id,source_id,num_selected_g_fov,mean_obs_time_g_fov,time_duration_g_fov,min_mag_g_fov,max_mag_g_fov,mean_mag_g_fov,median_mag_g_fov,range_mag_g_fov,std_dev_mag_g_fov,skewness_mag_g_fov,kurtosis_mag_g_fov,mad_mag_g_fov,abbe_mag_g_fov,iqr_mag_g_fov,num_selected_bp,mean_obs_time_bp,time_duration_bp,min_mag_bp,max_mag_bp,mean_mag_bp,median_mag_bp,range_mag_bp,std_dev_mag_bp,skewness_mag_bp,kurtosis_mag_bp,mad_mag_bp,abbe_mag_bp,iqr_mag_bp,num_selected_rp,mean_obs_time_rp,time_duration_rp,min_mag_rp,max_mag_rp,mean_mag_rp,median_mag_rp,range_mag_rp,std_dev_mag_rp,skewness_mag_rp,kurtosis_mag_rp,mad_mag_rp,abbe_mag_rp,iqr_mag_rp
369295549951641967,1820309639468685824,25,2019.93354417203,459.48050963785136,5.059297982053927,5.726719594868506,5.423509740872927,5.452176362384147,0.6674216128145787,0.1793566079830093,-0.4572763959727399,-0.45436250887335283,0.15959031443425795,0.4936129099652682,0.20229245623833592,27,2030.0020199249832,459.48050900270596,5.49300054563777,6.255930804189035,5.951247145046519,5.984439452171863,0.7629302585512647,0.19728560865600023,-1.1306649256487897,0.9536358829255166,0.11928382862682405,0.46182655448363796,0.16102387308636779,27,2037.7945799923639,459.4805119859991,4.625025216354523,5.099648529453706,4.882453768008152,4.892957882802811,0.47462331309918326,0.10861675344387861,-0.4524367201709007,0.5358135981979038,0.07055169053514185,0.4810520361950654,0.09316214884393403
369295546864633574,3366754155291077632,10,2042.1307745652969,558.8136760071322,3.0399234930489243,3.66613696665463,3.4121999181178286,3.416944646980607,0.6262134736057057,0.1700939511243859,-0.8945777053047252,2.066749541171104,0.10036627222813473,0.5243661772332993,0.13539204376653302,9,2059.5891200724936,558.813675530535,3.8236337632066046,4.233516605512218,3.9824094200914177,3.9469003483976692,0.40988284230561334,0.12561893850923841,0.8971053568816975,0.7121427618116776,0.10506735490122841,1.2267909198034723,0.13558775032448978,9,2059.5892077482035,558.8136777038949,2.913063080858045,3.1595193926659455,3.0235277635349496,3.006357498844043,0.24645631180790062,0.08494608102137469,0.2845245689478269,-0.6684470887230262,0.0830863079577669,0.6923650736601817,0.07235091327576626
369295551293819386,4057701830728920064,14,2088.9980202090605,593.7104076867909,3.902125011487964,4.533911127982105,4.22661872148131,4.238785030452746,0.6317861164941405,0.2242280164076032,-0.16021357368651065,-1.2963816020736505,0.3401067535253178,0.8841042151438303,0.4894988914227163,15,2100.215802188293,593.7104078458415,4.402648647010192,5.074548661396147,4.759919898832682,4.761472044055086,0.6719000143859546,0.259471011121162,-0.10701902134433973,-1.4466117521437707,0.42649863282363143,0.7137241239365101,0.6154949178816302,15,2100.215889364542,593.7104076349135,3.4879326659323766,3.9836228921987598,3.7145986588146704,3.724143642732283,0.49569022626638315,0.17935450651424956,0.13616625780088468,-1.535755636227482,0.27686361117210667,0.7464799839689946,0.3864284339411732
369295551293819386,3324535073449061504,12,2103.4893202353205,553.6169134519821,5.357219186288862,6.164817267655849,5.881136177996153,6.06785411943434,0.8075980813669865,0.3686373599712455,-0.7936552520785677,-1.61845137841014,0.08824680717868927,0.5702215964364241,0.763568372156378,16,2087.274963036117,588.1807198548208,5.846173343288928,6.896735026806365,6.4806813858376,6.819791444244149,1.0505616835174365,0.4866301094760956,-0.5433902268332925,-1.9087616987566935,0.09127494086391162,0.5235940447543111,1.0047133242100692,14,2112.4190474948264,553.6169103188174,4.669963863026073,5.405787007639315,5.143899051476606,5.295995729261254,0.7358231446132422,0.3000920441357387,-0.6687535736465622,-1.7122270416823753,0.08498590758106006,0.5456092399951039,0.5818063215074609
369295551293819386,4175017625462647168,14,2099.223802114729,552.5497261643809,5.361293846313913,5.696961430661418,5.530921364343211,5.457845780910613,0.33566758434750454,0.12912283506588842,0.0841862111686059,-1.8930344239518784,0.18270751620991785,0.9354857553000948,0.24876492173878617,14,2090.228511597286,552.5497261923417,6.247363944230468,6.626805196591043,6.430396291661951,6.386122180594615,0.379441252360575,0.15652833640297295,0.16152613791884152,-1.9248026796854298,0.2052543860163889,0.5530963612430091,0.3329694281864235,14,2061.1315885865806,552.5497260318928,4.540039582321604,4.796933356290339,4.669669456716962,4.631756110085242,0.25689377396873425,0.09869334640873224,-0.039684708226592695,-2.0036343646484447,0.13605571882250395,0.7611884743320647,0.18725865499056837
369295551293819386,2200153454723522432,15,1995.286148201892,612.7044837339552,3.3005058211151237,4.069821473218532,3.6989485655792813,3.748841616331898,0.7693156521034084,0.2197366415365583,-0.3548314168515425,-0.6729864134528428,0.2194236691847225,0.5932055020420983,0.37713509073073936,13,1987.8818766096322,612.7044834548315,3.8066296137949145,4.41009808216959,4.143606939695954,4.187058251848605,0.6034684683746754,0.2022107411049881,-0.38827691079123716,-1.1898519176880382,0.21214989878194376,0.7002995521721537,0.3087702446272367,14,1988.273456029412,612.7044844907805,2.8632643084921376,3.562348077030112,3.26143389425448,3.2497827839957907,0.6990837685379745,0.18375825031841989,-0.50811185086561,0.30013945327608804,0.19849471420156872,0.5933282262005232,0.2677653003941174
369295551293819386,4094784475310672128,15,2059.1117673929034,591.6994437796197,7.103718257614805,7.904611469481949,7.619621233826656,7.615338592303814,0.8008932118671446,0.24511376087113879,-0.6302188466456491,-0.5624463059798923,0.31829384483071604,0.7477994362997089,0.46606981664302793,15,2059.1120799407126,591.6994649831504,7.830820269484047,8.835246461096194,8.5061306999132,8.531115582935197,1.004426191612147,0.2909155161323332,-0.8959568512331209,0.3183901234441891,0.2838039829758195,0.8334475893564116,0.5050895050227133,15,2059.1121678079817,591.6994645733391,6.33366651206855,7.013492778676998,6.732894288097621,6.686357899695871,0.6798262666084476,0.22469989011590144,-0.31531115734746273,-1.3866788479539196,0.30824875337939467,0.6704902790659635,0.43947756049060516
369295549951641967,2058374144759464064,29,2051.7879198668215,542.255043395465,7.989236976898134,8.858670082375543,8.43375839653294,8.412165219743475,0.8694331054774089,0.3047283714760567,0.0015973856372042505,-1.5098780812406651,0.4746854966071216,0.6816004009624479,0.5900429917207681,28,2044.7758935541249,542.2550414694701,8.619387890222857,9.778175945988544,9.24208214664248,9.265847932561272,1.1587880557656867,0.39905652397415436,-0.17986255208966354,-1.4571099152953635,0.5662176611696583,0.6708617227009811,0.8068593115054199,28,2044.7759809884412,542.2550435467588,7.251259883283769,7.962160045593155,7.58840931929398,7.538852318712593,0.710900162309386,0.2606759033002411,0.14907040578419534,-1.6470709816898934,0.4015495113447885,0.7186543172290564,0.5429120635443603
369295546864633574,4757601523650165120,18,1994.0994286034722,562.4439366558895,3.0564589681654972,3.6924256481028763,3.454524822070527,3.4834265779408327,0.6359666799373791,0.20234955180885042,-0.42210233734695796,-1.116035147401566,0.25972825396991944,1.148430705329048,0.34403843330071027,16,1994.6003849643353,562.4439367317382,3.629569305121219,4.371177270298588,4.046795802377025,4.078826315184031,0.7416079651773693,0.23265330165308232,-0.4425701357137651,-0.9128297523495897,0.2605026377455663,1.2778045594535135,0.39799210961352927,17,1988.7428844276935,562.4439365887104,2.7641025663227303,3.220726766463347,3.0252515049882867,3.0625160052003153,0.45662420014061667,0.15197135983447219,-0.42764072812265647,-1.117244691817214,0.16246282867614087,1.1294087390007619,0.2527908968623258
369295549951641967,4514145288240593408,25,1911.5181435269633,491.53348554257377,4.926590086916278,5.259690928634544,5.097771487719295,5.109991709742506,0.3331008417182666,0.08944591361879996,-0.3524132480601127,-0.33438187826574994,0.06962665991668121,0.3962030003944291,0.10025380795023509,28,1922.1788990879434,546.2726883983823,5.388717188749176,5.760742516236071,5.571029824723265,5.572848381587125,0.3720253274868952,0.10082129205508243,-0.12195173765852332,-0.6959147712827275,0.10333874866720649,0.37544858003549786,0.13452014594720296,30,1940.3112969011322,546.448859008492,4.4524051208013695,4.694319220827964,4.575283871021468,4.577365264537644,0.24191410002659453,0.06384970913353719,-0.21196655961772096,-0.660200995786903,0.06602594972746245,0.4337268929409203,0.0868700098695534
